episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1358, 1448.2767037451267, 1, 14.73023251304403, 652, 903063,                                             903063, 10.857712745666504, 164.04957580566406
1359, 1961.398180425167, 1, 7.55005047400482, 326, 903389,                                             903389, 9.183417320251465, 163.33811950683594
1360, 1818.6860775649548, 1, 11.522394008934498, 498, 903887,                                             903887, 11.230751991271973, 163.93910217285156
1361, 1566.6975024789572, 1, 12.553434785921127, 564, 904451,                                             904451, 10.925548553466797, 165.45315551757812
1362, 1605.8613547086716, 1, 13.130372978979722, 569, 905020,                                             905020, 9.880779266357422, 165.26071166992188
1363, 1397.0944039225578, 1, 15.767838248983026, 679, 905699,                                             905699, 10.916645050048828, 164.1151885986328
1364, 1833.8589612841606, 1, 8.922820200910792, 378, 906077,                                             906077, 10.096772193908691, 163.20370483398438
1365, 1579.8971410691738, 1, 11.926913836039603, 501, 906578,                                             906578, 10.120559692382812, 165.18511962890625
1366, 1830.1338134407997, 1, 13.361525901942514, 570, 907148,                                             907148, 10.438360214233398, 164.9316864013672
1367, 1691.02660125494, 1, 11.324267499963753, 471, 907619,                                             907619, 8.85842514038086, 164.98843383789062
1368, 1699.7762789279222, 1, 15.756920465966687, 669, 908288,                                             908288, 9.704177856445312, 164.28729248046875
1369, 1598.268315806985, 1, 13.52919450798072, 577, 908865,                                             908865, 8.57174015045166, 164.05064392089844
1370, 2006.1652356982231, 1, 7.7418894179863855, 342, 909207,                                             909207, 9.89610481262207, 162.97744750976562
1371, 1530.0591855347157, 1, 13.12185474706348, 535, 909742,                                             909742, 9.942471504211426, 163.88978576660156
1372, 1592.5153952687979, 1, 15.143264211015776, 628, 910370,                                             910370, 10.940293312072754, 164.83453369140625
1373, 1623.6664393246174, 1, 13.157681070035324, 566, 910936,                                             910936, 11.475469589233398, 162.6980743408203
1374, 1780.5056917965412, 1, 12.13350391201675, 499, 911435,                                             911435, 9.620905876159668, 165.09767150878906
1375, 2019.150330543518, 1, 9.525516427005641, 372, 911807,                                             911807, 11.280596733093262, 164.03106689453125
1376, 1631.514515131712, 1, 14.160601122071967, 580, 912387,                                             912387, 9.576714515686035, 164.10494995117188
1377, 1661.7149587869644, 1, 12.326116210082546, 537, 912924,                                             912924, 10.745576858520508, 162.7235870361328
1378, 1741.287263005972, 1, 11.757910795975477, 501, 913425,                                             913425, 10.914520263671875, 162.6744384765625
1379, 1811.8678862452507, 1, 9.919829949038103, 416, 913841,                                             913841, 10.48095703125, 163.05331420898438
1380, 1390.953863710165, 1, 18.14335781603586, 764, 914605,                                             914605, 10.507186889648438, 165.0817413330078
1381, 1501.1833530664444, 1, 14.129308397998102, 610, 915215,                                             915215, 10.090585708618164, 164.20579528808594
1382, 2078.845171749592, 1, 7.313576122978702, 312, 915527,                                             915527, 12.453850746154785, 163.7376251220703
1383, 1706.2933415472507, 1, 11.362227539066225, 457, 915984,                                             915984, 12.256499290466309, 163.6598358154297
1384, 1950.5783670544624, 1, 11.129305690992624, 456, 916440,                                             916440, 10.249258041381836, 165.728515625
1385, 1501.4911116361618, 1, 13.559609220013954, 584, 917024,                                             917024, 10.966156005859375, 164.17442321777344
1386, 1940.9037538170815, 1, 9.72053109598346, 415, 917439,                                             917439, 10.278899192810059, 162.7747039794922
1387, 1555.3432777822018, 1, 14.76067447301466, 652, 918091,                                             918091, 11.014519691467285, 162.7953338623047
1388, 1750.9759806990623, 1, 9.517667597043328, 407, 918498,                                             918498, 8.0348482131958, 163.04481506347656
1389, 2042.7127429246902, 1, 8.73671715601813, 380, 918878,                                             918878, 10.83535385131836, 161.28599548339844
1390, 1720.180018544197, 1, 10.122253758017905, 444, 919322,                                             919322, 10.34653091430664, 163.4317169189453
1391, 1640.6332502961159, 1, 10.461943153990433, 427, 919749,                                             919749, 9.01350212097168, 162.73822021484375
1392, 1606.8845155835152, 1, 13.558025966980495, 602, 920351,                                             920351, 9.756364822387695, 164.1247100830078
1393, 1433.0540798604488, 1, 13.931976817082614, 613, 920964,                                             920964, 11.078889846801758, 163.50233459472656
1394, 1395.7435246109962, 1, 15.157747711986303, 661, 921625,                                             921625, 11.43802547454834, 163.48585510253906
1395, 1812.5034051835537, 1, 11.129513027030043, 485, 922110,                                             922110, 9.261160850524902, 164.49264526367188
1396, 1818.2626069784164, 1, 8.5491931369761, 362, 922472,                                             922472, 10.914952278137207, 164.35926818847656
1397, 1543.5249148607254, 1, 13.130964329000562, 569, 923041,                                             923041, 12.05180549621582, 163.68687438964844
1398, 1270.767707541585, 1, 19.574368505971506, 839, 923880,                                             923880, 10.484274864196777, 164.15293884277344
1399, 1776.238774806261, 1, 10.726493912981823, 460, 924340,                                             924340, 10.23751449584961, 162.5040283203125
1400, 2006.5588359236717, 1, 8.548557659960352, 371, 924711,                                             924711, 10.246305465698242, 163.14483642578125
1401, 1985.322190284729, 1, 8.667907561990432, 333, 925044,                                             925044, 11.831825256347656, 164.17575073242188
1402, 1624.9165507853031, 1, 13.5553684780607, 580, 925624,                                             925624, 9.562095642089844, 163.1182861328125
1403, 1741.2125831842422, 1, 13.331909095984884, 572, 926196,                                             926196, 10.210363388061523, 164.21778869628906
1404, 1361.7720989882946, 1, 13.929027699981816, 619, 926815,                                             926815, 10.698532104492188, 164.16311645507812
1405, 1902.5377722084522, 1, 9.145603973069228, 399, 927214,                                             927214, 8.806581497192383, 164.69097900390625
1406, 1647.033099025488, 1, 16.33484744199086, 688, 927902,                                             927902, 10.62341022491455, 162.1659698486328
1407, 1594.9051183462143, 1, 11.360151678090915, 503, 928405,                                             928405, 9.203703880310059, 162.46522521972656
1408, 1566.7460978627205, 1, 10.324732842040248, 452, 928857,                                             928857, 9.955552101135254, 163.33016967773438
1409, 1406.2268394827843, 1, 15.166290584020317, 670, 929527,                                             929527, 10.938608169555664, 164.16983032226562
1410, 1583.9759749472141, 1, 11.346972486935556, 504, 930031,                                             930031, 11.008112907409668, 163.52784729003906
1411, 1693.7218235731125, 1, 9.812138242064975, 431, 930462,                                             930462, 10.899345397949219, 163.56298828125
1412, 1826.3604397773743, 1, 8.541605185950175, 351, 930813,                                             930813, 10.539228439331055, 163.79830932617188
1413, 2140.8282192647457, 1, 8.720500310999341, 379, 931192,                                             931192, 10.255611419677734, 161.89581298828125
1414, 1475.4562939107418, 1, 13.16485022206325, 557, 931749,                                             931749, 11.101072311401367, 162.55665588378906
1415, 1852.520631045103, 1, 9.121332683018409, 386, 932135,                                             932135, 12.251768112182617, 164.3813018798828
1416, 1720.9067009091377, 1, 11.529653795994818, 480, 932615,                                             932615, 10.224153518676758, 162.65713500976562
1417, 2032.7040963470936, 1, 9.74836992600467, 410, 933025,                                             933025, 10.400834083557129, 163.7265625
1418, 1608.0911111533642, 1, 15.53890738391783, 660, 933685,                                             933685, 10.536279678344727, 163.0004425048828
1419, 1556.4390315562487, 1, 14.537491912953556, 602, 934287,                                             934287, 10.821843147277832, 163.81764221191406
1420, 1752.4226293563843, 1, 10.141894077998586, 430, 934717,                                             934717, 9.159525871276855, 164.40647888183594
1421, 1770.1676903665066, 1, 9.573034151922911, 383, 935100,                                             935100, 10.085539817810059, 161.9480438232422
1422, 1621.610988855362, 1, 13.937254071934149, 536, 935636,                                             935636, 12.046443939208984, 163.21376037597656
1423, 1455.4675057977438, 1, 15.938023942988366, 672, 936308,                                             936308, 11.323060989379883, 163.0931396484375
1424, 1753.8864824473858, 1, 10.947098170989193, 420, 936728,                                             936728, 10.725404739379883, 162.6994171142578
1425, 2021.9540597200394, 1, 7.918067225953564, 346, 937074,                                             937074, 10.720303535461426, 161.89710998535156
1426, 1691.0469701588154, 1, 9.525705424020998, 411, 937485,                                             937485, 11.008320808410645, 162.6865997314453
1427, 1586.0780918896198, 1, 11.95635261805728, 513, 937998,                                             937998, 10.800349235534668, 162.961181640625
1428, 1323.1058133989573, 1, 16.742854307987727, 743, 938741,                                             938741, 10.99232292175293, 162.70091247558594
1429, 1875.7906455397606, 1, 10.32861372095067, 428, 939169,                                             939169, 11.455879211425781, 163.4721221923828
1430, 1941.7244329452515, 1, 9.352991082938388, 376, 939545,                                             939545, 9.423991203308105, 162.17904663085938
1431, 1700.9085516631603, 1, 10.5696693030186, 458, 940003,                                             940003, 10.830178260803223, 162.10585021972656
1432, 1422.956622570753, 1, 11.949915654957294, 528, 940531,                                             940531, 11.36618709564209, 160.91700744628906
1433, 2080.298740208149, 1, 8.513213460915722, 365, 940896,                                             940896, 9.184514999389648, 163.17123413085938
1434, 1801.2232115864754, 1, 10.952460272004828, 485, 941381,                                             941381, 10.951067924499512, 162.9888153076172
1435, 1913.5017563402653, 1, 9.118655090918764, 398, 941779,                                             941779, 9.857616424560547, 163.0928497314453
1436, 2201.0130373835564, 1, 7.518154101097025, 321, 942100,                                             942100, 9.99951171875, 162.3187713623047
1437, 1837.406275331974, 1, 9.742607334046625, 405, 942505,                                             942505, 9.75042724609375, 163.25506591796875
1438, 1655.607399225235, 1, 14.931105140945874, 607, 943112,                                             943112, 10.709574699401855, 162.215087890625
1439, 1574.2521459013224, 1, 14.540803469950333, 609, 943721,                                             943721, 10.158391952514648, 164.161865234375
1440, 1710.5448471307755, 1, 14.151098084053956, 580, 944301,                                             944301, 9.316469192504883, 162.21109008789062
1441, 1626.7987679988146, 1, 14.127088707056828, 615, 944916,                                             944916, 10.716666221618652, 162.31063842773438
1442, 1724.5532967448235, 1, 11.950418611988425, 525, 945441,                                             945441, 11.729393005371094, 162.97813415527344
1443, 1675.3816296309233, 1, 11.527842710027471, 485, 945926,                                             945926, 10.101656913757324, 162.1386260986328
1444, 1717.6414636671543, 1, 11.329469662043266, 470, 946396,                                             946396, 9.936821937561035, 161.73072814941406
1445, 2002.5652558505535, 1, 9.125848694937304, 365, 946761,                                             946761, 10.869967460632324, 161.92494201660156
1446, 1491.4842049181461, 1, 13.733908232999966, 576, 947337,                                             947337, 9.922785758972168, 163.7986297607422
1447, 2094.0390190780163, 1, 7.545044646016322, 331, 947668,                                             947668, 10.589973449707031, 159.36700439453125
1448, 1233.5464499890804, 1, 19.349830609979108, 829, 948497,                                             948497, 10.426426887512207, 162.64990234375
1449, 1560.5414236932993, 1, 14.159082249971107, 625, 949122,                                             949122, 10.642641067504883, 162.3822021484375
1450, 1864.797716319561, 1, 9.920171453035437, 425, 949547,                                             949547, 8.891985893249512, 163.54071044921875
1451, 1869.4189728796482, 1, 8.962261336972006, 386, 949933,                                             949933, 10.794506072998047, 159.63064575195312
1452, 1724.0225778520107, 1, 10.72275960596744, 469, 950402,                                             950402, 10.801447868347168, 162.43679809570312
1453, 1675.3249459266663, 1, 10.950705466093495, 485, 950887,                                             950887, 8.926600456237793, 161.43125915527344
1454, 1662.5508583635092, 1, 10.925676397047937, 466, 951353,                                             951353, 11.305198669433594, 162.75021362304688
1455, 1659.08262231946, 1, 10.745801387005486, 473, 951826,                                             951826, 10.782514572143555, 161.8831787109375
1456, 1764.0588211119175, 1, 8.92338044301141, 365, 952191,                                             952191, 11.56591510772705, 161.1558074951172
1457, 1620.2794961035252, 1, 10.952485108980909, 470, 952661,                                             952661, 11.70421314239502, 161.0806121826172
1458, 1587.6554573178291, 1, 11.728855462977663, 495, 953156,                                             953156, 10.905941009521484, 161.62313842773438
1459, 1629.3701602965593, 1, 14.130778850987554, 618, 953774,                                             953774, 10.007413864135742, 164.11212158203125
1460, 1588.7119933068752, 1, 12.130689056008123, 508, 954282,                                             954282, 10.056279182434082, 161.07705688476562
1461, 1698.4024863094091, 1, 13.907648656051606, 592, 954874,                                             954874, 10.140572547912598, 162.5947265625
1462, 1615.237358868122, 1, 13.335725521086715, 568, 955442,                                             955442, 11.313132286071777, 161.70591735839844
1463, 1786.9562604129314, 1, 9.55108765908517, 420, 955862,                                             955862, 11.604557991027832, 162.63099670410156
1464, 1713.9755718111992, 1, 10.520137978019193, 453, 956315,                                             956315, 9.75522232055664, 161.6403350830078
1465, 1596.7607983350754, 1, 12.748222984955646, 560, 956875,                                             956875, 11.112652778625488, 162.54244995117188
1466, 1789.3852453678846, 1, 12.333330804016441, 509, 957384,                                             957384, 10.540199279785156, 160.61289978027344
1467, 1588.4473398327827, 1, 12.756522246985696, 556, 957940,                                             957940, 9.98275375366211, 162.39419555664062
1468, 1462.2017883360386, 1, 13.327272151014768, 581, 958521,                                             958521, 10.233214378356934, 160.81826782226562
1469, 1496.9036459326744, 1, 12.528880155994557, 539, 959060,                                             959060, 10.833280563354492, 162.46311950683594
1470, 1811.4096966981888, 1, 13.532432215986773, 579, 959639,                                             959639, 10.402305603027344, 163.1793212890625
1471, 1586.8084493279457, 1, 11.724994926946238, 519, 960158,                                             960158, 9.892997741699219, 162.17970275878906
1472, 1542.577679991722, 1, 10.919390890048817, 468, 960626,                                             960626, 11.587332725524902, 161.53689575195312
1473, 1615.1583015322685, 1, 10.553957060910761, 458, 961084,                                             961084, 10.345829010009766, 161.37481689453125
1474, 1613.4144322276115, 1, 13.528917218907736, 551, 961635,                                             961635, 10.959122657775879, 160.91893005371094
1475, 1359.49904230237, 1, 17.742670875974, 745, 962380,                                             962380, 10.536561012268066, 161.9080047607422
1476, 1431.805889338255, 1, 15.53808254597243, 641, 963021,                                             963021, 10.621167182922363, 161.4517822265625
1477, 1679.5005721747875, 1, 12.552926270989701, 555, 963576,                                             963576, 10.749238967895508, 162.86441040039062
1478, 1936.209779560566, 1, 7.715212110080756, 325, 963901,                                             963901, 11.541007041931152, 160.94869995117188
1479, 1934.8975966572762, 1, 9.950483795022592, 437, 964338,                                             964338, 9.64242172241211, 160.76791381835938
1480, 2105.2370610535145, 1, 7.720649159047753, 330, 964668,                                             964668, 10.760120391845703, 161.70294189453125
1481, 1789.8237161636353, 1, 10.461003770004027, 444, 965112,                                             965112, 10.555798530578613, 160.84194946289062
1482, 1922.1112446784973, 1, 8.949686229927465, 391, 965503,                                             965503, 10.833442687988281, 161.54185485839844
1483, 1361.7852942049503, 1, 17.9429056920344, 750, 966253,                                             966253, 10.647372245788574, 160.25146484375
1484, 1609.3106495141983, 1, 10.549184336909093, 441, 966694,                                             966694, 10.84660530090332, 162.35728454589844
1485, 2158.7086186110973, 1, 7.722646328969859, 327, 967021,                                             967021, 12.052196502685547, 161.91030883789062
1486, 1718.243148893118, 1, 13.560510743991472, 560, 967581,                                             967581, 10.830531120300293, 161.65206909179688
1487, 1699.8738518804312, 1, 12.928769393009134, 560, 968141,                                             968141, 12.278965950012207, 161.547607421875
1488, 1562.002501219511, 1, 11.750761891016737, 521, 968662,                                             968662, 10.4346342086792, 158.98672485351562
1489, 1793.9453082978725, 1, 13.731659041019157, 579, 969241,                                             969241, 10.9397554397583, 160.31243896484375
1490, 1525.5498630404472, 1, 14.361629705061205, 594, 969835,                                             969835, 11.378057479858398, 161.66586303710938
1491, 1659.4127096235752, 1, 12.229936592979357, 519, 970354,                                             970354, 11.153138160705566, 161.6060028076172
1492, 1622.1571453213692, 1, 10.753295509959571, 456, 970810,                                             970810, 10.60738754272461, 160.33653259277344
1493, 1694.7340659350157, 1, 13.356482185074128, 584, 971394,                                             971394, 10.487207412719727, 161.12576293945312
1494, 1844.651861667633, 1, 10.323652131017298, 441, 971835,                                             971835, 11.35535717010498, 160.7566680908203
1495, 1878.2254266142845, 1, 12.35734892799519, 536, 972371,                                             972371, 10.463094711303711, 160.35107421875
1496, 1655.2537122368813, 1, 13.930625089094974, 601, 972972,                                             972972, 10.044689178466797, 161.5105743408203
1497, 1808.2574041485786, 1, 9.940084795933217, 427, 973399,                                             973399, 9.516532897949219, 160.14378356933594
1498, 1521.660432845354, 1, 12.735278515028767, 531, 973930,                                             973930, 9.304609298706055, 160.9969482421875
1499, 1447.3240027427673, 1, 16.738597100018524, 718, 974648,                                             974648, 9.51085376739502, 160.67391967773438
1500, 1627.678030192852, 1, 11.551130520994775, 500, 975148,                                             975148, 9.728981971740723, 159.87416076660156
1501, 1940.4239466786385, 1, 10.89319519000128, 457, 975605,                                             975605, 12.311186790466309, 161.0912322998047
1502, 1252.363655269146, 1, 17.17011172999628, 750, 976355,                                             976355, 10.178970336914062, 160.25198364257812
1503, 1991.2978097498417, 1, 7.516536941984668, 302, 976657,                                             976657, 10.83963394165039, 160.11300659179688
1504, 1905.3496797084808, 1, 11.752652700990438, 493, 977150,                                             977150, 9.461063385009766, 160.53564453125
1505, 1653.0929192900658, 1, 13.32878126599826, 566, 977716,                                             977716, 10.96532154083252, 162.52938842773438
1506, 1921.2926066815853, 1, 9.522553500952199, 411, 978127,                                             978127, 9.7909517288208, 161.4761199951172
1507, 1512.9331186413765, 1, 15.535962217021734, 679, 978806,                                             978806, 10.62995719909668, 161.4368896484375
1508, 1803.2158768177032, 1, 8.517789399018511, 357, 979163,                                             979163, 11.050524711608887, 158.3498077392578
1509, 2042.3742969930172, 1, 10.529518886003643, 438, 979601,                                             979601, 11.069706916809082, 160.31607055664062
1510, 1646.2135662734509, 1, 12.928852699929848, 521, 980122,                                             980122, 10.382136344909668, 158.72467041015625
1511, 1938.703803062439, 1, 11.598509366973303, 496, 980618,                                             980618, 10.614404678344727, 159.6923065185547
1512, 1614.5666190087795, 1, 12.332800748059526, 512, 981130,                                             981130, 11.057141304016113, 159.29397583007812
1513, 1754.0315822064877, 1, 10.727749223005958, 464, 981594,                                             981594, 12.127750396728516, 160.36517333984375
1514, 1685.5378504693508, 1, 9.744157499982975, 419, 982013,                                             982013, 11.261551856994629, 161.4593505859375
1515, 2004.6235346496105, 1, 10.12515184795484, 429, 982442,                                             982442, 10.375775337219238, 160.49307250976562
1516, 1685.7188447117805, 1, 11.926093404996209, 503, 982945,                                             982945, 9.097738265991211, 159.88265991210938
1517, 1698.1458684802055, 1, 12.150763286976144, 505, 983450,                                             983450, 10.91097640991211, 158.7901611328125
1518, 1947.7871265113354, 1, 7.51266566303093, 297, 983747,                                             983747, 9.984380722045898, 160.65538024902344
1519, 1981.9374785125256, 1, 12.353545329067856, 532, 984279,                                             984279, 10.530599594116211, 159.5322723388672
1520, 1637.4499062001705, 1, 13.526915114023723, 566, 984845,                                             984845, 10.373483657836914, 161.54400634765625
1521, 1856.1294743716717, 1, 9.58080653694924, 420, 985265,                                             985265, 9.145161628723145, 159.72589111328125
1522, 1851.8814860582352, 1, 8.519989239051938, 355, 985620,                                             985620, 11.544925689697266, 160.82489013671875
1523, 1720.6250236928463, 1, 12.554374351981096, 530, 986150,                                             986150, 10.966740608215332, 160.176025390625
1524, 1781.2317673563957, 1, 9.123309639981017, 386, 986536,                                             986536, 11.401185035705566, 158.60609436035156
1525, 1845.361445993185, 1, 10.723364638048224, 451, 986987,                                             986987, 11.141114234924316, 160.3045654296875
1526, 1749.7089484930038, 1, 10.357631842955016, 442, 987429,                                             987429, 11.01036548614502, 160.520751953125
1527, 1690.0898759663105, 1, 12.730776094016619, 546, 987975,                                             987975, 10.775476455688477, 158.94949340820312
1528, 1820.869387626648, 1, 9.752837884007022, 408, 988383,                                             988383, 8.943794250488281, 158.81927490234375
1529, 2100.95499676466, 1, 7.317546830046922, 289, 988672,                                             988672, 11.793904304504395, 160.33660888671875
1530, 1971.8503602147102, 1, 10.131361872074194, 412, 989084,                                             989084, 12.058022499084473, 160.2077178955078
1531, 1540.7850907742977, 1, 12.520752710057423, 527, 989611,                                             989611, 10.375988006591797, 160.46902465820312
1532, 1637.8592452704906, 1, 10.553585884044878, 461, 990072,                                             990072, 11.06064224243164, 158.74049377441406
1533, 1597.670516103506, 1, 14.530063200043514, 619, 990691,                                             990691, 10.163124084472656, 160.1820526123047
1534, 1805.665520787239, 1, 10.122630490921438, 435, 991126,                                             991126, 11.332561492919922, 162.3408966064453
1535, 1966.2003588080406, 1, 12.154831851017661, 513, 991639,                                             991639, 10.73367977142334, 159.77511596679688
1536, 1921.2449083030224, 1, 9.520928784972057, 401, 992040,                                             992040, 10.414593696594238, 158.90594482421875
1537, 1741.569008588791, 1, 12.130022431025282, 513, 992553,                                             992553, 9.786761283874512, 160.45120239257812
1538, 1758.3806253671646, 1, 9.540832116967067, 395, 992948,                                             992948, 11.341635704040527, 159.89273071289062
1539, 2033.6038937568665, 1, 8.718771043000743, 366, 993314,                                             993314, 8.874475479125977, 159.28076171875
1540, 1369.3769409656525, 1, 14.362821999937296, 619, 993933,                                             993933, 11.381988525390625, 160.01927185058594
1541, 1238.6549903154373, 1, 17.482172776944935, 760, 994693,                                             994693, 10.229568481445312, 158.99424743652344
1542, 1791.0989262461662, 1, 9.544572329032235, 381, 995074,                                             995074, 9.14129638671875, 157.90704345703125
1543, 2202.5701455175877, 1, 7.320351829985157, 312, 995386,                                             995386, 9.932196617126465, 159.55877685546875
1544, 1804.3210073411465, 1, 10.153527082060464, 432, 995818,                                             995818, 10.032783508300781, 161.44187927246094
1545, 2011.201683819294, 1, 7.517889586975798, 318, 996136,                                             996136, 10.40917682647705, 158.02378845214844
1546, 1746.1757551431656, 1, 8.743868740042672, 364, 996500,                                             996500, 10.167352676391602, 159.7130889892578
1547, 1081.3339071571827, 1, 18.141681603039615, 771, 997271,                                             997271, 10.337165832519531, 159.1197967529297
1548, 1523.7265195846558, 1, 12.951204490032978, 559, 997830,                                             997830, 9.690619468688965, 160.38331604003906
1549, 1603.5839236676693, 1, 10.516850932035595, 449, 998279,                                             998279, 10.82316780090332, 158.81906127929688
1550, 2034.249679863453, 1, 7.346019714022987, 317, 998596,                                             998596, 10.409317970275879, 159.2078094482422
1551, 2003.0403566658497, 1, 7.241187678067945, 297, 998893,                                             998893, 10.399393081665039, 158.37646484375
1552, 1846.6472634375095, 1, 9.337852717028, 405, 999298,                                             999298, 10.093186378479004, 160.05397033691406
1553, 1800.7192115187645, 1, 10.527869394980371, 451, 999749,                                             999749, 9.677535057067871, 157.905517578125
1554, 1795.1653806716204, 1, 11.54721139697358, 494, 1000243,                                             1000000, 9.816508293151855, 157.11383056640625
1555, 1474.1820749342442, 1, 14.929795504896902, 620, 1000863,                                             1000000, 10.317474365234375, 158.0458984375
1556, 1895.0208942592144, 1, 11.328092340030707, 479, 1001342,                                             1000000, 10.388995170593262, 157.64981079101562
1557, 1538.7490566968918, 1, 11.7520449149888, 513, 1001855,                                             1000000, 11.127654075622559, 158.58258056640625
1558, 1559.3612720668316, 1, 12.939170717028901, 529, 1002384,                                             1000000, 10.216113090515137, 158.67774963378906
1559, 1909.6482000350952, 1, 9.145473858108744, 401, 1002785,                                             1000000, 10.416898727416992, 158.55003356933594
1560, 1602.1154016256332, 1, 14.130024038022384, 613, 1003398,                                             1000000, 11.305506706237793, 157.16860961914062
1561, 1644.1152734160423, 1, 10.67693215305917, 466, 1003864,                                             1000000, 11.37780475616455, 156.77633666992188
1562, 1913.7144928276539, 1, 9.118626832962036, 388, 1004252,                                             1000000, 10.173567771911621, 158.03697204589844
1563, 1361.4690644145012, 1, 15.955461565987207, 685, 1004937,                                             1000000, 10.103119850158691, 158.4602813720703
1564, 1939.5652645528316, 1, 9.324577299994417, 382, 1005319,                                             1000000, 10.56721305847168, 158.18682861328125
1565, 2055.4600818157196, 1, 8.948992805089802, 350, 1005669,                                             1000000, 11.86263370513916, 154.74298095703125
1566, 2031.9907710254192, 1, 9.321313426014967, 401, 1006070,                                             1000000, 11.8123197555542, 154.3813934326172
1567, 1627.1372764110565, 1, 14.166694243904203, 621, 1006691,                                             1000000, 10.542771339416504, 156.4810333251953
1568, 1692.986469656229, 1, 10.722150671994314, 462, 1007153,                                             1000000, 9.41169548034668, 156.3529510498047
1569, 2015.3269822895527, 1, 10.346153247053735, 435, 1007588,                                             1000000, 10.514384269714355, 156.89112854003906
1570, 1465.6036637425423, 1, 15.134538426995277, 654, 1008242,                                             1000000, 9.525784492492676, 157.01988220214844
1571, 2001.4236071705818, 1, 7.863600678974763, 340, 1008582,                                             1000000, 11.792332649230957, 157.11717224121094
1572, 1775.745763450861, 1, 13.330658941995353, 555, 1009137,                                             1000000, 8.983596801757812, 156.93899536132812
1573, 1780.8825558274984, 1, 11.532257931074128, 499, 1009636,                                             1000000, 9.618903160095215, 155.20245361328125
1574, 1906.32452622056, 1, 8.940034289029427, 390, 1010026,                                             1000000, 9.78762149810791, 156.0493621826172
1575, 2064.1991059333086, 1, 8.319122639019042, 348, 1010374,                                             1000000, 11.571468353271484, 154.62098693847656
1576, 2019.9656013846397, 1, 7.118835138040595, 299, 1010673,                                             1000000, 8.734460830688477, 155.1183319091797
1577, 1658.796134531498, 1, 12.955595899024047, 565, 1011238,                                             1000000, 9.772806167602539, 155.84768676757812
1578, 1499.3062508106232, 1, 16.341747005004436, 700, 1011938,                                             1000000, 10.299649238586426, 154.17832946777344
1579, 1906.182358622551, 1, 12.33095506101381, 523, 1012461,                                             1000000, 11.182245254516602, 154.48374938964844
1580, 1529.64062961936, 1, 13.557058652048, 598, 1013059,                                             1000000, 9.933069229125977, 153.4033966064453
1581, 1749.505379408598, 1, 11.963918851921335, 511, 1013570,                                             1000000, 8.786155700683594, 152.24497985839844
1582, 1799.9530994594097, 1, 12.949755865032785, 555, 1014125,                                             1000000, 10.534470558166504, 152.0559539794922
1583, 1658.3557229042053, 1, 9.726671923999675, 411, 1014536,                                             1000000, 9.798808097839355, 151.8606414794922
1584, 1787.1799065768719, 1, 8.35065349098295, 362, 1014898,                                             1000000, 10.063753128051758, 151.23123168945312
1585, 1623.4020516872406, 1, 13.731095887953416, 577, 1015475,                                             1000000, 9.433682441711426, 150.4248809814453
1586, 1869.4276209771633, 1, 10.946260296972468, 473, 1015948,                                             1000000, 10.898486137390137, 152.56959533691406
1587, 1971.8656695187092, 1, 9.931767306989059, 418, 1016366,                                             1000000, 9.75106430053711, 151.54132080078125
1588, 2095.386380970478, 1, 7.3421783620724455, 309, 1016675,                                             1000000, 10.349967956542969, 150.13560485839844
1589, 1347.3285195827484, 1, 11.128166461014189, 482, 1017157,                                             1000000, 11.140244483947754, 151.29107666015625
1590, 1747.8831650614738, 1, 9.725642598001286, 417, 1017574,                                             1000000, 11.149252891540527, 150.6891632080078
1591, 1642.4745676517487, 1, 11.583650826010853, 501, 1018075,                                             1000000, 11.709531784057617, 149.99327087402344
1592, 1671.0551774948835, 1, 11.130864169914275, 466, 1018541,                                             1000000, 10.370244026184082, 150.1907196044922
1593, 1792.1193540394306, 1, 8.347098388010636, 359, 1018900,                                             1000000, 10.460827827453613, 150.99234008789062
1594, 1876.0526172220707, 1, 9.722935091005638, 410, 1019310,                                             1000000, 9.432042121887207, 151.05224609375
1595, 1596.2933304905891, 1, 11.95317597000394, 511, 1019821,                                             1000000, 10.395411491394043, 150.69630432128906
1596, 1835.0358848571777, 1, 9.326110981986858, 385, 1020206,                                             1000000, 9.575950622558594, 149.4244384765625
1597, 1592.131462842226, 1, 10.927192925941199, 465, 1020671,                                             1000000, 10.266209602355957, 149.26954650878906
1598, 1859.9559218883514, 1, 9.324107778025791, 390, 1021061,                                             1000000, 9.781203269958496, 150.50479125976562
1599, 1567.5996598899364, 1, 12.35897173709236, 545, 1021606,                                             1000000, 10.139504432678223, 148.7953643798828
1600, 1484.807452082634, 1, 12.330939535982907, 526, 1022132,                                             1000000, 8.977163314819336, 149.60935974121094
1601, 1812.6030686497688, 1, 10.632608343963511, 466, 1022598,                                             1000000, 9.268542289733887, 147.6151580810547
1602, 1614.4260655343533, 1, 12.329066375037655, 512, 1023110,                                             1000000, 10.92642593383789, 149.2713623046875
1603, 1645.482822060585, 1, 11.958722324110568, 523, 1023633,                                             1000000, 9.279318809509277, 147.8646697998047
1604, 1714.978590682149, 1, 12.525875720079057, 521, 1024154,                                             1000000, 9.681280136108398, 148.25396728515625
1605, 1715.138784110546, 1, 12.556468036025763, 540, 1024694,                                             1000000, 9.63798999786377, 148.3837890625
